genre,platform,org_type,grade,year,dev_history,description,reclassified,gametitle
기타,기타,중소,전체이용가,2008,없음,,0,꼬까마켓
시뮬레이션,PC (Steam),중소,15세이용가,2008,없음,"폭력성,선정성",0,THE SIMS2 FREETIME (심즈 2 자유시간) PC
스포츠,기타,중소,전체이용가,2008,없음,,0,이클립스 브이 알(ECLIPSE Virteal Reality)
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,굴려 쌓아 뽀샤
RPG,구글플레이,중소,전체이용가,2008,없음,,0,봉마전기
액션,구글플레이,중소,12세이용가,2008,없음,폭력성,0,60억분의1효도르
기타,구글플레이,중소,전체이용가,2008,없음,,0,치즈케익타이쿤
시뮬레이션,구글플레이,중소,12세이용가,2008,없음,선정성,0,엘프이야기 (Elf The Story)
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,고심고심 오목
스포츠,구글플레이,중소,전체이용가,2008,없음,,0,RealSoccer2008 (리얼사커2008)
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,약간 위험한 저글링
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,二角取り(니카쿠토리)
슈팅,콘솔,중소,15세이용가,2008,없음,폭력성,0,BATTLEFIELD BAD COMPANY (배틀필드 배드컴퍼니) XBOX360
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,마구뒤집어줘
액션,구글플레이,중소,15세이용가,2008,없음,폭력성,0,천주 리키마루편
퍼즐,기타,중소,전체이용가,2008,1회,,1,뽀글뽀글2
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,정확히맞춰줘
기타,기타,중소,전체이용가,2008,없음,,0,KHWUNG KHWUNG TTA
시뮬레이션,기타,중소,전체이용가,2008,없음,,0,드럼매니아V4
기타,기타,중소,전체이용가,2008,2~3회,,1,MONKEY BLOCK(몽키블록)
스포츠,기타,중소,전체이용가,2008,없음,,0,골프 챔프
기타,구글플레이,중소,전체이용가,2008,없음,폭력성,0,렙업만이살길
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,미스테리블럭
기타,기타,중소,청소년이용불가,2008,없음,사행성,0,피망 전투바둑이
기타,구글플레이,중소,전체이용가,2008,없음,,0,커피타이쿤2008
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,본능대로 움직여 -본능-
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,미니미니24
기타,구글플레이,중소,청소년이용불가,2008,없음,"선정성,사행성",0,Hot걸 맞포커
기타,구글플레이,중소,전체이용가,2008,없음,,0,월드장기체스
기타,구글플레이,중소,전체이용가,2008,없음,,0,류경장기
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,사뿐히 받아줘
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,깔끔히 찾아줘
전략,구글플레이,중소,전체이용가,2008,없음,,0,SD세계대전
시뮬레이션,구글플레이,중소,12세이용가,2008,없음,언어,0,더팜2
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,영어단련2008
액션,구글플레이,중소,전체이용가,2008,없음,폭력성,0,이누야샤2
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,두근두근 스도쿠
기타,기타,중소,전체이용가,2008,1회,,1,AIR FORCE
기타,기타,중소,전체이용가,2008,없음,,0,WOORI DOORI CANDY CRANE (우리두리 캔디 크레인)
격투,기타,중소,전체이용가,2008,없음,폭력성,0,"KOF MAXIMUM IMPACT regulation ""A"""
슈팅,기타,중소,청소년이용불가,2008,없음,폭력성,0,Half Life2 survivor (하프라이프2 서바이벌)
기타,기타,중소,전체이용가,2008,없음,,0,팝스마켓 트윈
기타,기타,중소,전체이용가,2008,없음,폭력성,0,"삼국지 대전 난세의 군량(SANGOKUSHI TAISEN ,三国志対戦乱世の郡狼)"
기타,기타,중소,전체이용가,2008,없음,,0,Rope Skipping(줄넘기)
RPG,구글플레이,중소,전체이용가,2008,없음,폭력성,0,라그나로크 바이올넷(Ragnarok Violet)
RPG,구글플레이,중소,15세이용가,2008,없음,"폭력성,사행성",0,네버월드(부제: NEVERWORLD ONLINE)
액션,구글플레이,중소,전체이용가,2008,없음,폭력성,0,SHADOW WALKER(쉐도우워커)
스포츠,구글플레이,중소,전체이용가,2008,없음,,0,슈퍼베이스볼08
기타,기타,중소,청소년이용불가,2008,없음,"선정성,사행성",0,콩바둑이
기타,기타,중소,청소년이용불가,2008,없음,"선정성,사행성",0,콩맞고
기타,기타,중소,청소년이용불가,2008,없음,"선정성,사행성",0,콩포커
기타,기타,중소,청소년이용불가,2008,없음,사행성,0,윈윈바둑이
기타,기타,중소,청소년이용불가,2008,없음,사행성,0,윈윈7포커
액션,구글플레이,중소,전체이용가,2008,없음,,0,신서유기
스포츠,구글플레이,중소,전체이용가,2008,없음,,0,CRAZYSOCCER
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,위치스
스포츠,구글플레이,중소,전체이용가,2008,없음,,0,추억의 야구 게임판
기타,구글플레이,중소,청소년이용불가,2008,없음,"선정성,사행성",0,미스맞고
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,미니미니마법궁전
시뮬레이션,구글플레이,중소,전체이용가,2008,없음,,0,두근두근 다이어리
RPG,기타,중소,전체이용가,2008,없음,폭력성,0,구극병기 엘란
시뮬레이션,구글플레이,중소,전체이용가,2008,없음,,0,Real Soccer Manager (리얼사커 매니저)
RPG,구글플레이,중소,12세이용가,2008,없음,폭력성,0,Might and Magic 이너시아 연대기 (마이트앤매직-이너시아연대기)
기타,구글플레이,중소,전체이용가,2008,없음,,0,사루바나나-파페
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,텐시노소리티아
퍼즐,구글플레이,중소,전체이용가,2008,없음,,0,종
기타,구글플레이,중소,전체이용가,2008,없음,,0,루비또메가미노켄
기타,기타,중소,청소년이용불가,2008,2~3회,"사행성,언어",1,슈퍼바둑이
기타,기타,중소,청소년이용불가,2008,2~3회,"사행성,언어",1,슈퍼맞고
기타,기타,중소,청소년이용불가,2008,2~3회,"사행성,언어",1,슈퍼포커
RPG,구글플레이,중소,전체이용가,2008,없음,,0,위자드테일
기타,구글플레이,중소,전체이용가,2007,없음,,0,마린히어로
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,맞고
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,코나미 파워풀 프로야구
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,엠게임 新장기(베팅)
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,7포커
기타,구글플레이,중소,전체이용가,2007,없음,,0,미니게임스페셜2
액션,구글플레이,중소,12세이용가,2007,없음,폭력성,0,메탈슬러그 서바이벌
기타,구글플레이,중소,전체이용가,2007,없음,,0,리버시마스터
RPG,구글플레이,대형사,전체이용가,2007,없음,폭력성,0,드래곤로드EX
액션,구글플레이,중소,전체이용가,2007,없음,폭력성,0,던전앤파이터 격투가편
기타,구글플레이,중소,전체이용가,2007,없음,,0,레드망고타이쿤2
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,코나미 파워풀 석세스
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,모두의게임세상
기타,기타,중소,전체이용가,2007,없음,,0,FUTBOL BOY
기타,기타,중소,전체이용가,2007,없음,,0,FUNNY FUNNY 2 ＋
퍼즐,기타,중소,전체이용가,2007,없음,,0,틀린그림찾기4 (Hidden Catch 4)
기타,기타,중소,전체이용가,2007,1회,,0,CUT A STRING(줄 자르기)
퍼즐,기타,중소,전체이용가,2007,없음,,0,드럼라이브스테이션
기타,기타,중소,전체이용가,2007,없음,,0,후다닥(HOODADAK)
기타,기타,중소,전체이용가,2007,없음,,0,로봇 스토리
기타,기타,중소,전체이용가,2007,없음,,0,SLAM DUNK
기타,기타,중소,전체이용가,2007,1회,,0,업 업 ( Up! Up!)
액션,기타,중소,전체이용가,2007,없음,"폭력성,선정성",0,철권6 (TEKKEN6)
기타,기타,중소,전체이용가,2007,1회,,0,Catch up
기타,기타,중소,전체이용가,2007,없음,,0,딱정 로봇 게임
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,RatsoGOLF
기타,구글플레이,중소,전체이용가,2007,없음,,0,삼국지카드무쌍
기타,기타,대형사,청소년이용불가,2007,없음,사행성,0,맞고 2.0
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,월드테니스2
기타,구글플레이,중소,전체이용가,2007,없음,,0,작렬 정신통일 한글
기타,기타,중소,청소년이용불가,2007,없음,"선정성,사행성",0,반짝포커
기타,기타,중소,청소년이용불가,2007,없음,"선정성,사행성",0,반짝바둑이
기타,기타,중소,청소년이용불가,2007,없음,"선정성,사행성",0,반짝맞고
기타,구글플레이,중소,전체이용가,2007,없음,,0,속도위반 아이스크림
RPG,구글플레이,중소,전체이용가,2007,없음,,0,세븐스소드2
RPG,구글플레이,중소,전체이용가,2007,없음,,0,그녀의기사단
기타,구글플레이,중소,청소년이용불가,2007,없음,"선정성,사행성",0,"미소녀 보고 놀란 가슴, 맞고 치며 달랜다"
기타,구글플레이,중소,청소년이용불가,2007,없음,"선정성,사행성",0,섹시녀 스트립 포커
기타,구글플레이,중소,전체이용가,2007,없음,,0,미니게임 퀘스트
격투,구글플레이,중소,12세이용가,2007,없음,폭력성,0,ChaosBreaker(카오스브레이커)
기타,구글플레이,중소,전체이용가,2007,없음,,0,체스모바일
기타,구글플레이,중소,전체이용가,2007,없음,,0,스노우 라이더 2008
RPG,구글플레이,중소,전체이용가,2007,없음,,0,마법학원
격투,기타,개인,전체이용가,2007,없음,,0,엑스복싱(X-Boxing)
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 뉴포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 뉴하이로우
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 로우바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 고스톱
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 하이로우
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,티지조이 뉴맞고
시뮬레이션,구글플레이,중소,15세이용가,2007,없음,"폭력성,언어",0,American Gangster (아메리칸 갱스터)
기타,구글플레이,중소,전체이용가,2007,없음,,0,SEGA 이니셜D
RPG,구글플레이,중소,전체이용가,2007,없음,폭력성,0,OZ(천공의 기사단)
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,CSI Miami (CSI 마이애미)
액션,구글플레이,중소,전체이용가,2007,없음,,0,햄버거주세요
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,퍼즐빵정리하기
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,마법물약퍼즐
액션,구글플레이,중소,전체이용가,2007,없음,,0,밥집타이쿤
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,아이스크림타이쿤3
기타,구글플레이,중소,청소년이용불가,2007,없음,"사행성,언어",0,본가맞고
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,2008정통맞고
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,쮸쮸볼링
스포츠,콘솔,중소,전체이용가,2007,없음,,0,FIFA STREET 3 (FIFA 스트리트 3) XBOX360
기타,기타,중소,전체이용가,2007,2~3회,,1,팡팡주니어v2
기타,기타,중소,전체이용가,2007,2~3회,,1,팡팡 월드
기타,기타,중소,전체이용가,2007,없음,,0,캐치미(catch me)
기타,기타,중소,전체이용가,2007,없음,,0,미르토이(mir TOY)
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,썩소맞고EX
기타,구글플레이,중소,전체이용가,2007,없음,,0,G-스트라이커
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,아쿠아시티
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,익스트림비치발리볼2
기타,구글플레이,중소,청소년이용불가,2007,없음,"선정성,사행성,언어",0,벗고싸고맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,New신맞고
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,타짱맞고
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,뮤직독스
기타,구글플레이,중소,청소년이용불가,2007,없음,"사행성,언어",0,모두의맞고_사극
액션,구글플레이,중소,전체이용가,2007,없음,,0,미니게임산타
슈팅,구글플레이,중소,12세이용가,2007,없음,"폭력성,언어",0,델타포스
퍼즐,기타,중소,전체이용가,2007,없음,,0,이지투온(Ez2on Online TRAX)
시뮬레이션,기타,중소,전체이용가,2007,2~3회,,0,Pump it up NX 2
액션,구글플레이,중소,전체이용가,2007,없음,,0,슈퍼액션 히어로2
기타,구글플레이,중소,전체이용가,2007,없음,,0,캔다캐
기타,구글플레이,중소,전체이용가,2007,없음,,0,전국호텔왕2
격투,기타,중소,전체이용가,2007,없음,,0,베틀이레자이온 시즌2 (황도의길)
기타,기타,중소,전체이용가,2007,없음,,0,캔디핑크(Candy Pink)
어드벤처,구글플레이,중소,전체이용가,2007,없음,공포,0,헨젤과 그레텔
기타,구글플레이,중소,전체이용가,2007,1회,,0,시티레이지(CityRage)
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,신포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,라인고스톱
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,공포맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,뉴훌라
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,킹덤하이로우
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,미션맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,킹덤바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,강섯다
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,도리짓고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,섹시맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,킹덤포커
기타,기타,개인,전체이용가,2007,1회,,1,AIR 2008 (에어 2008)
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,2008 대박맞고
시뮬레이션,기타,중소,전체이용가,2007,없음,,0,맥스라이더-1
기타,기타,중소,전체이용가,2007,2~3회,,0,미션익스케이프
액션,PC (Steam),중소,전체이용가,2007,없음,폭력성,0,R.E.D. (Remember Edge of Darkness)
RPG,구글플레이,중소,전체이용가,2007,없음,폭력성,0,던전오브카오스2
기타,구글플레이,중소,전체이용가,2007,없음,,0,전설의 기타리스트
액션,구글플레이,중소,전체이용가,2007,없음,,0,비밀병기뭉치
액션,구글플레이,중소,12세이용가,2007,없음,"폭력성,언어",0,나우
기타,기타,중소,전체이용가,2007,없음,,0,짬짬이노래연습기
기타,기타,중소,전체이용가,2007,없음,,0,FUNNY FUNNY2
액션,기타,중소,전체이용가,2007,없음,,0,Circle Pingpong(써클 핑퐁)
기타,기타,중소,전체이용가,2007,없음,폭력성,0,빨간마후라
기타,기타,중소,전체이용가,2007,없음,폭력성,0,Let＇＇s Go Jungle Standard(렛츠고 정글 STD)
기타,기타,중소,전체이용가,2007,4회 이상,,0,대한크레인
기타,기타,중소,전체이용가,2007,2~3회,,1,맥스4 (Max4)
퍼즐,기타,중소,전체이용가,2007,없음,폭력성,0,스타볼(STAR BALL)
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 트롯맞고
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,꼬마마녀프리프리
기타,콘솔,중소,12세이용가,2007,없음,폭력성,0,니드포스피드 프로스트리트(PSP)
전략,구글플레이,중소,전체이용가,2007,없음,,0,엘란스토리
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,미니게임3분요리
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,플레이맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,플레이포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,플레이바둑이
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,원조맞고2008(타로편)
RPG,구글플레이,중소,전체이용가,2007,없음,,0,마왕컴퍼니
RPG,구글플레이,중소,전체이용가,2007,없음,,0,배틀몬스터
기타,기타,중소,청소년이용불가,2007,없음,"사행성,언어",0,조조조맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,조조조바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,조조조세븐포커
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,미스테리퍼즐
스포츠,콘솔,중소,전체이용가,2007,없음,,0,FIFA 스트리트 3(PS3)
기타,구글플레이,중소,청소년이용불가,2007,없음,"선정성,사행성,언어",0,단란주점 누드맞고
기타,구글플레이,중소,청소년이용불가,2007,없음,"선정성,사행성,언어",0,대리운전 누드맞고
액션,구글플레이,중소,전체이용가,2007,없음,,0,구름빵갈아타기
액션,구글플레이,중소,전체이용가,2007,없음,,0,키니의쿠키월드
액션,구글플레이,중소,전체이용가,2007,없음,,0,미녀는무거워
액션,구글플레이,중소,전체이용가,2007,없음,,0,소림쌍절곤
액션,구글플레이,중소,전체이용가,2007,없음,,0,애완동물타이쿤
기타,기타,중소,청소년이용불가,2007,없음,"선정성,사행성,언어",0,퀴즈 클럽
액션,구글플레이,중소,전체이용가,2007,없음,,0,슈퍼액션파이터
기타,구글플레이,대형사,청소년이용불가,2007,없음,사행성,0,국민맞고2008
액션,구글플레이,중소,전체이용가,2007,없음,폭력성,0,창세기전낭천편
전략,구글플레이,중소,전체이용가,2007,없음,,0,창세기전3EP1
액션,구글플레이,중소,전체이용가,2007,없음,,0,날아라호빵맨2
액션,구글플레이,중소,전체이용가,2007,없음,폭력성,0,툼레인저
액션,구글플레이,중소,전체이용가,2007,없음,,0,돈돈
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,퍼즐천국
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,로우바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,세븐포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,하이로우
슈팅,구글플레이,중소,전체이용가,2007,없음,폭력성,0,STRIKERS1945 2 PLUS
RPG,구글플레이,중소,전체이용가,2007,없음,폭력성,0,아빌리온
기타,기타,중소,전체이용가,2007,없음,,0,Spider Man
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,짱맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,팜팜하이로우
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,팜팜고스톱
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,로우바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,팜팜포커
기타,구글플레이,중소,전체이용가,2007,없음,,0,미니게임2인용
액션,구글플레이,중소,전체이용가,2007,없음,,0,미니미니베이비
퍼즐,기타,중소,전체이용가,2007,없음,,0,오디션 아케이드
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,타짱맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,게임왕 맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,게임왕 세븐포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,게임왕 로우바둑이
슈팅,구글플레이,중소,전체이용가,2007,없음,폭력성,0,여전사 아이린 3D
격투,구글플레이,중소,12세이용가,2007,없음,"폭력성,선정성",0,피스트 그루브2
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,미소녀 파이트 3D
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,LuckyBilliards(럭키당구)
기타,기타,중소,전체이용가,2007,1회,폭력성,1,sky war
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,프로낚시광
기타,구글플레이,중소,전체이용가,2007,없음,,0,대통령타이쿤
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,신맞고2008
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,신맞고2008(우주편)
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,강공주의한강살리기
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,탁재훈맞고2008
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,골목대장
스포츠,기타,중소,전체이용가,2007,1회,,1,Fishing Fighter
기타,기타,중소,전체이용가,2007,없음,,0,램프 스토리 (LAMP STORY)
액션,PC (Steam),중소,12세이용가,2007,없음,폭력성,0,메탈슬러그1.2.X.3.4.5
액션,구글플레이,중소,12세이용가,2007,없음,언어,0,진상액션 여본좌
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,허영만의 타짜맞고
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,긴급출동119 산악편
액션,구글플레이,중소,전체이용가,2007,없음,폭력성,0,월랑전기
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,센고쿠탁큐덴
기타,구글플레이,중소,전체이용가,2007,없음,,0,엔카이부쵸오
기타,구글플레이,중소,전체이용가,2007,없음,,0,야키토리무스메
기타,구글플레이,중소,전체이용가,2007,없음,,0,오모이데나츠마츠리
스포츠,PC (Steam),중소,전체이용가,2007,없음,,0,FIFA 매니저 08
기타,기타,중소,청소년이용불가,2007,2~3회,사행성,1,펀바둑이
기타,기타,중소,청소년이용불가,2007,2~3회,사행성,1,펀맞고
기타,기타,중소,청소년이용불가,2007,2~3회,사행성,1,펀7포커
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,매지컬프린세스2
기타,기타,중소,전체이용가,2007,없음,,0,하나빼기
스포츠,구글플레이,중소,전체이용가,2007,없음,,0,스트리트골퍼
액션,구글플레이,중소,15세이용가,2007,없음,"폭력성,공포",0,갓오브워 Teen
액션,구글플레이,중소,12세이용가,2007,없음,폭력성,0,씨티앤파이터
기타,구글플레이,중소,전체이용가,2007,없음,,0,EA 번아웃
퍼즐,구글플레이,중소,15세이용가,2007,없음,사행성,0,미니게임3분요리
RPG,구글플레이,중소,전체이용가,2007,없음,,0,드래곤테일즈
액션,구글플레이,중소,12세이용가,2007,없음,폭력성,0,삼국지무장전
기타,기타,중소,전체이용가,2007,2~3회,,1,엠카
기타,구글플레이,중소,전체이용가,2007,없음,,0,도코데모 일본어
기타,구글플레이,중소,전체이용가,2007,없음,,0,거침없는 곰탱이
액션,구글플레이,중소,전체이용가,2007,1회,폭력성,0,투스워즈(Two Swords)
RPG,구글플레이,중소,전체이용가,2007,없음,폭력성,0,다크로드
기타,기타,중소,전체이용가,2007,없음,,0,Golden Ball ∥ (골든볼2)
기타,기타,중소,청소년이용불가,2007,없음,,0,MOUNTAIN
기타,기타,중소,전체이용가,2007,없음,,0,자바자바
기타,기타,중소,전체이용가,2007,없음,,0,또또와
기타,기타,중소,전체이용가,2007,없음,,0,네잎클로버
기타,기타,중소,전체이용가,2007,1회,,0,보물섬
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 맞고플러스
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 맞포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 고스톱
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 뉴맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 뉴포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 맞고
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 와일드훌라
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 하이로우
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,피망 로우바둑이
기타,기타,중소,청소년이용불가,2007,1회,,0,Pirates
어드벤처,구글플레이,중소,전체이용가,2007,없음,,0,ZUMP
기타,기타,중소,청소년이용불가,2007,없음,,0,배틀토너먼트포커
기타,기타,중소,청소년이용불가,2007,없음,,0,배틀포커
기타,기타,중소,청소년이용불가,2007,1회,,0,소라
기타,기타,중소,청소년이용불가,2007,없음,,0,WORLD SOCCER
기타,기타,중소,전체이용가,2007,2~3회,,0,DREAM CRANE
기타,기타,중소,청소년이용불가,2007,없음,,0,드림그라운드(DREAM GROUND)
기타,기타,중소,청소년이용불가,2007,1회,,0,로얄골뱅이
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,콩다방 타이쿤
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,네모리스
기타,기타,중소,청소년이용불가,2007,없음,,0,팜게임(PalmGame)
어드벤처,콘솔,중소,전체이용가,2007,없음,,0,"그려라, 터치! 내가 만드는 세상"
기타,기타,중소,청소년이용불가,2007,없음,,0,비바카수스2
기타,기타,중소,청소년이용불가,2007,없음,,0,비바카수스2
기타,구글플레이,중소,전체이용가,2007,없음,,0,허영만의 식객
슈팅,콘솔,중소,청소년이용불가,2007,없음,"폭력성,언어",0,아미 오브 투(PS3)
슈팅,콘솔,중소,청소년이용불가,2007,없음,"폭력성,언어",0,아미 오브 투(XBOX360)
시뮬레이션,구글플레이,중소,청소년이용불가,2007,없음,"언어,약물",0,더팜2
기타,기타,중소,청소년이용불가,2007,1회,,0,보물섬
기타,기타,중소,청소년이용불가,2007,없음,,0,돌리고
기타,기타,중소,전체이용가,2007,없음,,0,팡팡주니어
기타,기타,개인,전체이용가,2007,없음,,0,진품명품
기타,기타,중소,전체이용가,2007,없음,,0,네비게이션 크레인
기타,기타,중소,전체이용가,2007,없음,,0,SAFARI
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,철도 타이쿤
기타,콘솔,중소,12세이용가,2007,없음,폭력성,0,번아웃 파라다이스(XBOX360)
기타,콘솔,중소,12세이용가,2007,없음,폭력성,0,번아웃 파라다이스(PS3)
기타,구글플레이,중소,전체이용가,2007,없음,,0,스타틀린그림찾기
기타,구글플레이,중소,전체이용가,2007,없음,,0,탁재훈오목
기타,구글플레이,중소,12세이용가,2007,없음,사행성,0,벨제뷔트2TEEN
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,도박의신 벨제뷔트2
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,가쿠로
기타,구글플레이,중소,전체이용가,2007,없음,,0,위기탈출넘버원
시뮬레이션,구글플레이,중소,전체이용가,2007,없음,,0,스튜어디스타이쿤
기타,구글플레이,중소,전체이용가,2007,없음,,0,오델로리버시
스포츠,기타,중소,전체이용가,2007,없음,,0,Kick-Point
기타,기타,중소,청소년이용불가,2007,4회 이상,사행성,1,맞고
기타,기타,중소,청소년이용불가,2007,4회 이상,사행성,1,세븐포커
기타,기타,중소,청소년이용불가,2007,4회 이상,사행성,1,바둑이
기타,기타,중소,청소년이용불가,2007,없음,,0,엔조이무비뮤직박스
기타,기타,중소,전체이용가,2007,없음,,0,OCEAN PARK
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,7포커
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,바둑이
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,하이로우
RPG,기타,중소,12세이용가,2007,없음,폭력성,0,아스다이야기
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,시네마빅게임
RPG,구글플레이,중소,전체이용가,2007,없음,,0,미니RPG100
액션,구글플레이,중소,12세이용가,2007,없음,폭력성,0,액션삼국지 - 단기천리
기타,기타,중소,청소년이용불가,2007,없음,사행성,0,게임조이 포카
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,신맞고2008-타로편
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,헥스핀
기타,기타,중소,전체이용가,2007,없음,폭력성,0,AFTER BURNER CLIMAX(애프터버너 클라이맥스)
퍼즐,구글플레이,중소,전체이용가,2007,없음,,0,마나블럭
액션,구글플레이,중소,12세이용가,2007,없음,폭력성,0,세이버
기타,구글플레이,중소,청소년이용불가,2007,없음,사행성,0,피망뉴맞고
기타,기타,중소,전체이용가,2007,1회,,0,BALL CRANE
